station_id,hour,dayOfWeek,isHolidays,isWeekend,velosReels,Erreur absolue,velosPredits
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,20,2,0,0,4.0,1.0,5
023,21,2,0,0,4.0,1.0,5
023,21,2,0,0,4.0,1.0,5
023,21,2,0,0,4.0,1.0,5
023,21,2,0,0,4.0,1.0,5
023,21,2,0,0,4.0,1.0,5
023,21,2,0,0,4.0,1.0,5
023,21,2,0,0,4.0,1.0,5
023,21,2,0,0,4.0,1.0,5
023,21,2,0,0,4.0,1.0,5
023,21,2,0,0,4.0,1.0,5
023,21,2,0,0,4.0,1.0,5
023,21,2,0,0,4.0,1.0,5
023,21,2,0,0,4.0,1.0,5
023,21,2,0,0,4.0,1.0,5
023,21,2,0,0,4.0,1.0,5
023,21,2,0,0,4.0,1.0,5
023,21,2,0,0,4.0,1.0,5
023,21,2,0,0,4.0,1.0,5
023,21,2,0,0,4.0,1.0,5
023,21,2,0,0,3.0,2.0,5
023,21,2,0,0,3.0,2.0,5
023,21,2,0,0,3.0,2.0,5
023,21,2,0,0,3.0,2.0,5
023,21,2,0,0,3.0,2.0,5
023,21,2,0,0,3.0,2.0,5
023,21,2,0,0,3.0,2.0,5
023,21,2,0,0,3.0,2.0,5
023,21,2,0,0,3.0,2.0,5
023,21,2,0,0,3.0,2.0,5
023,21,2,0,0,3.0,2.0,5
023,21,2,0,0,3.0,2.0,5
023,21,2,0,0,3.0,2.0,5
023,21,2,0,0,3.0,2.0,5
023,21,2,0,0,3.0,2.0,5
023,21,2,0,0,3.0,2.0,5
023,21,2,0,0,3.0,2.0,5
023,21,2,0,0,3.0,2.0,5
023,21,2,0,0,3.0,2.0,5
023,21,2,0,0,3.0,2.0,5
023,21,2,0,0,3.0,2.0,5
023,21,2,0,0,3.0,2.0,5
023,21,2,0,0,3.0,2.0,5
023,21,2,0,0,3.0,2.0,5
023,21,2,0,0,3.0,2.0,5
023,21,2,0,0,3.0,2.0,5
023,21,2,0,0,3.0,2.0,5
023,21,2,0,0,3.0,2.0,5
023,21,2,0,0,3.0,2.0,5
023,21,2,0,0,3.0,2.0,5
023,21,2,0,0,3.0,2.0,5
023,21,2,0,0,3.0,2.0,5
023,21,2,0,0,3.0,2.0,5
023,21,2,0,0,3.0,2.0,5
023,21,2,0,0,3.0,2.0,5
023,21,2,0,0,3.0,2.0,5
023,21,2,0,0,3.0,2.0,5
023,21,2,0,0,3.0,2.0,5
023,21,2,0,0,3.0,2.0,5
023,21,2,0,0,3.0,2.0,5
023,21,2,0,0,3.0,2.0,5
023,22,2,0,0,3.0,2.0,5
023,22,2,0,0,3.0,2.0,5
023,22,2,0,0,3.0,2.0,5
023,22,2,0,0,3.0,2.0,5
023,22,2,0,0,3.0,2.0,5
023,22,2,0,0,3.0,2.0,5
023,22,2,0,0,3.0,2.0,5
023,22,2,0,0,3.0,2.0,5
023,22,2,0,0,3.0,2.0,5
023,22,2,0,0,3.0,2.0,5
023,22,2,0,0,3.0,2.0,5
023,22,2,0,0,3.0,2.0,5
023,22,2,0,0,3.0,2.0,5
023,22,2,0,0,3.0,2.0,5
023,22,2,0,0,3.0,2.0,5
023,22,2,0,0,3.0,2.0,5
023,22,2,0,0,3.0,2.0,5
023,22,2,0,0,3.0,2.0,5
023,22,2,0,0,3.0,2.0,5
023,22,2,0,0,3.0,2.0,5
023,22,2,0,0,3.0,2.0,5
023,22,2,0,0,3.0,2.0,5
023,22,2,0,0,3.0,2.0,5
023,22,2,0,0,3.0,2.0,5
023,22,2,0,0,3.0,2.0,5
023,22,2,0,0,3.0,2.0,5
023,22,2,0,0,3.0,2.0,5
023,22,2,0,0,3.0,2.0,5
023,22,2,0,0,3.0,2.0,5
023,22,2,0,0,3.0,2.0,5
023,22,2,0,0,3.0,2.0,5
023,22,2,0,0,3.0,2.0,5
023,22,2,0,0,3.0,2.0,5
